,year,week_number,content,relative
512,2019,40,3,30.000000000000004
513,2019,41,3,30.000000000000004
514,2019,42,2,20.0
515,2019,43,3,30.000000000000004
516,2019,44,5,50.0
517,2019,45,9,90.0
518,2019,46,7,70.0
519,2019,47,5,50.0
520,2019,48,1,10.0
521,2019,49,8,80.0
522,2019,50,10,100.0
523,2019,51,4,40.0
524,2019,52,1,10.0
525,2020,1,4,57.14285714285714
526,2020,2,7,100.0
527,2020,3,3,42.857142857142854
528,2020,4,2,28.57142857142857
529,2020,5,3,42.857142857142854
530,2020,6,2,28.57142857142857
531,2020,7,4,57.14285714285714
532,2020,8,2,28.57142857142857
533,2020,9,3,42.857142857142854
534,2020,10,4,57.14285714285714
535,2020,11,3,42.857142857142854
536,2020,12,2,28.57142857142857
537,2020,13,2,28.57142857142857
538,2020,14,2,28.57142857142857
539,2020,15,1,14.285714285714285
540,2020,16,1,14.285714285714285
541,2020,17,4,57.14285714285714
542,2020,18,1,14.285714285714285
543,2020,19,3,42.857142857142854
544,2020,20,6,85.71428571428571
545,2020,21,3,42.857142857142854
546,2020,22,4,57.14285714285714
547,2020,23,2,28.57142857142857
548,2020,24,2,28.57142857142857
549,2020,25,2,28.57142857142857
550,2020,26,7,100.0
551,2020,27,0,0.0
552,2020,28,3,42.857142857142854
553,2020,29,2,28.57142857142857
554,2020,30,1,14.285714285714285
555,2020,31,5,71.42857142857142
556,2020,32,1,14.285714285714285
557,2020,33,1,14.285714285714285
558,2020,34,0,0.0
559,2020,35,3,42.857142857142854
560,2020,36,3,42.857142857142854
561,2020,37,1,14.285714285714285
562,2020,38,3,42.857142857142854
563,2020,39,4,57.14285714285714
564,2020,40,6,85.71428571428571
565,2020,41,1,14.285714285714285
566,2020,42,3,42.857142857142854
567,2020,43,1,14.285714285714285
568,2020,44,2,28.57142857142857
569,2020,45,4,57.14285714285714
570,2020,46,3,42.857142857142854
571,2020,47,4,57.14285714285714
572,2020,48,6,85.71428571428571
573,2020,49,4,57.14285714285714
574,2020,50,3,42.857142857142854
575,2020,51,0,0.0
576,2020,52,2,28.57142857142857
577,2021,1,1,8.333333333333332
578,2021,2,4,33.33333333333333
579,2021,3,2,16.666666666666664
580,2021,4,1,8.333333333333332
581,2021,5,2,16.666666666666664
582,2021,6,1,8.333333333333332
583,2021,7,2,16.666666666666664
584,2021,8,5,41.666666666666664
585,2021,9,3,25.0
586,2021,10,3,25.0
587,2021,11,5,41.666666666666664
588,2021,12,1,8.333333333333332
589,2021,13,2,16.666666666666664
590,2021,14,4,33.33333333333333
591,2021,15,2,16.666666666666664
592,2021,16,3,25.0
593,2021,17,3,25.0
594,2021,18,1,8.333333333333332
595,2021,19,1,8.333333333333332
596,2021,20,4,33.33333333333333
597,2021,21,12,100.0
598,2021,22,4,33.33333333333333
599,2021,23,5,41.666666666666664
600,2021,24,5,41.666666666666664
601,2021,25,1,8.333333333333332
602,2021,26,4,33.33333333333333
603,2021,27,1,8.333333333333332
604,2021,28,4,33.33333333333333
605,2021,29,1,8.333333333333332
606,2021,30,1,8.333333333333332
607,2021,31,1,8.333333333333332
608,2021,32,2,16.666666666666664
609,2021,33,4,33.33333333333333
610,2021,34,3,25.0
611,2021,35,4,33.33333333333333
612,2021,36,3,25.0
613,2021,37,5,41.666666666666664
614,2021,38,2,16.666666666666664
615,2021,39,5,41.666666666666664
616,2021,40,1,8.333333333333332
617,2021,41,0,0.0
618,2021,42,0,0.0
619,2021,43,7,58.33333333333333
620,2021,44,2,16.666666666666664
621,2021,45,2,16.666666666666664
622,2021,46,4,33.33333333333333
623,2021,47,2,16.666666666666664
624,2021,48,3,25.0
625,2021,49,4,33.33333333333333
626,2021,50,1,8.333333333333332
627,2021,51,0,0.0
628,2021,52,3,25.0
629,2022,1,1,16.666666666666664
630,2022,2,1,16.666666666666664
631,2022,3,0,0.0
632,2022,4,0,0.0
633,2022,5,3,50.0
634,2022,6,6,100.0
635,2022,7,5,83.33333333333333
636,2022,8,4,66.66666666666666
637,2022,9,4,66.66666666666666
638,2022,10,1,16.666666666666664
639,2022,11,1,16.666666666666664
640,2022,12,0,0.0
641,2022,13,5,83.33333333333333
642,2022,14,4,66.66666666666666
643,2022,15,4,66.66666666666666
644,2022,16,2,33.33333333333333
645,2022,17,3,50.0
646,2022,18,3,50.0
647,2022,19,5,83.33333333333333
648,2022,20,2,33.33333333333333
649,2022,21,0,0.0
650,2022,22,0,0.0
651,2022,23,3,50.0
652,2022,24,1,16.666666666666664
653,2022,25,4,66.66666666666666
654,2022,26,2,33.33333333333333
655,2022,27,0,0.0
656,2022,28,2,33.33333333333333
657,2022,29,4,66.66666666666666
658,2022,30,1,16.666666666666664
659,2022,31,0,0.0
660,2022,32,3,50.0
661,2022,33,0,0.0
662,2022,34,2,33.33333333333333
663,2022,35,1,16.666666666666664
664,2022,36,2,33.33333333333333
665,2022,37,0,0.0
666,2022,38,1,16.666666666666664
667,2022,39,0,0.0
668,2022,40,0,0.0
669,2022,41,3,50.0
670,2022,42,2,33.33333333333333
671,2022,43,0,0.0
672,2022,44,4,66.66666666666666
673,2022,45,1,16.666666666666664
674,2022,46,2,33.33333333333333
675,2022,47,0,0.0
676,2022,48,1,16.666666666666664
677,2022,49,0,0.0
678,2022,50,0,0.0
679,2022,51,0,0.0
680,2022,52,0,0.0
